sequence_id,change_point,confidence
9__03_novelhop_multihop__Low-P-Beg,52,0.7269148339982833
9__03_novelhop_multihop__Low-P-End,132,0.7697769625241573
9__03_novelhop_multihop__Low-P-Mid,190,0.731887744209011
9__03_novelhop_multihop__Low-T-Beg,142,0.8542056438670287
9__03_novelhop_multihop__Low-T-End,89,0.8339782059463088
9__03_novelhop_multihop__Low-T-Mid,51,0.7302911200845633
9__03_novelhop_multihop__Medium-N-Beg,127,0.7063760627687282
9__03_novelhop_multihop__Medium-N-End,235,0.8570725627314457
9__03_novelhop_multihop__Medium-N-Mid,139,0.8517568464603936
9__03_novelhop_multihop__Medium-P-Beg,84,0.8714855744266113
9__03_novelhop_multihop__Medium-P-End,116,0.8359567425294022
9__03_novelhop_multihop__Medium-P-Mid,150,0.7353636846269495
9__03_novelhop_multihop__Medium-T-Beg,204,0.8865187340913524
9__03_novelhop_multihop__Medium-T-End,220,0.7312361398516422
9__03_novelhop_multihop__Medium-T-Mid,66,0.8931906840249819
9__04_temporal_recency__High-N-Beg,65,0.8761295315346627
9__04_temporal_recency__High-N-End,246,0.7532311688296357
9__04_temporal_recency__High-N-Mid,180,0.8227236177603118
9__04_temporal_recency__High-P-Beg,249,0.701331142528981
9__04_temporal_recency__High-P-End,246,0.8977756092459435
9__04_temporal_recency__High-P-Mid,71,0.8753842415847882
9__04_temporal_recency__High-T-Beg,178,0.8066487937897634
9__04_temporal_recency__High-T-End,218,0.9678278418521836
9__04_temporal_recency__High-T-Mid,74,0.7663420427918336
9__04_temporal_recency__Low-N-Beg,186,0.9151413318473745
9__04_temporal_recency__Low-N-End,169,0.9877185107258979
9__04_temporal_recency__Low-N-Mid,192,0.9614087127952777
9__04_temporal_recency__Low-P-Beg,51,0.8800669070994604
9__04_temporal_recency__Low-P-End,171,0.8606069930188835
9__04_temporal_recency__Low-P-Mid,80,0.924593927122465
9__04_temporal_recency__Low-T-Beg,229,0.7987490397062673
9__04_temporal_recency__Low-T-End,185,0.897095196181597
9__04_temporal_recency__Low-T-Mid,125,0.8283458408068453
9__04_temporal_recency__Medium-N-Beg,78,0.803341492351755
9__04_temporal_recency__Medium-N-End,128,0.7547175355392137
9__04_temporal_recency__Medium-N-Mid,217,0.837014790184415
9__04_temporal_recency__Medium-P-Beg,196,0.8498460985753696
9__04_temporal_recency__Medium-P-End,77,0.8347659409873255
9__04_temporal_recency__Medium-P-Mid,186,0.8924385305748973
9__04_temporal_recency__Medium-T-Beg,167,0.7325832620131264
9__04_temporal_recency__Medium-T-End,216,0.7447161446761863
9__04_temporal_recency__Medium-T-Mid,186,0.9772414059517978
9__05_stackmath_numerical__High-N-Beg,72,0.7099824761313955
9__05_stackmath_numerical__High-N-End,176,0.8949556619951549
9__05_stackmath_numerical__High-N-Mid,78,0.9562619484762513
9__05_stackmath_numerical__High-P-Beg,143,0.7835977825272424
9__05_stackmath_numerical__High-P-End,107,0.7597073269079923
9__05_stackmath_numerical__High-P-Mid,115,0.7685207004795978
9__05_stackmath_numerical__High-T-Beg,154,0.7815729491662293
9__05_stackmath_numerical__High-T-End,128,0.7382530155495488
9__05_stackmath_numerical__High-T-Mid,93,0.8450486612416426
9__05_stackmath_numerical__Low-N-Beg,92,0.7174799876619589
9__05_stackmath_numerical__Low-N-End,99,0.7144603867778881
9__05_stackmath_numerical__Low-N-Mid,60,0.8952656148708625
9__05_stackmath_numerical__Low-P-Beg,53,0.9119903911552396
9__05_stackmath_numerical__Low-P-End,159,0.7369618247991037
9__05_stackmath_numerical__Low-P-Mid,75,0.7733159380979342
9__05_stackmath_numerical__Low-T-Beg,201,0.9492845279766803
9__05_stackmath_numerical__Low-T-End,169,0.7413643935825557
9__05_stackmath_numerical__Low-T-Mid,153,0.720902856074324
9__05_stackmath_numerical__Medium-N-Beg,224,0.8743804033929166
9__05_stackmath_numerical__Medium-N-End,147,0.8370910680791694
9__05_stackmath_numerical__Medium-N-Mid,220,0.8602214057111057
9__05_stackmath_numerical__Medium-P-Beg,135,0.7440081944606138
9__05_stackmath_numerical__Medium-P-End,234,0.8229751910434985
9__05_stackmath_numerical__Medium-P-Mid,174,0.9620247077954722
9__05_stackmath_numerical__Medium-T-Beg,80,0.8644393190815913
9__05_stackmath_numerical__Medium-T-End,59,0.9593596172395289
9__05_stackmath_numerical__Medium-T-Mid,129,0.8935149767667492
9__06_policy_compliance__High-N-Beg,235,0.7292218950841904
9__06_policy_compliance__High-N-End,90,0.9494613691087364
9__06_policy_compliance__High-N-Mid,213,0.7813373583964662
9__06_policy_compliance__High-P-Beg,134,0.8423503430216701
9__06_policy_compliance__High-P-End,136,0.8410001006179282
9__06_policy_compliance__High-P-Mid,144,0.9657709614555394
9__06_policy_compliance__High-T-Beg,134,0.7646078277567423
9__06_policy_compliance__High-T-End,84,0.7932893713098125
9__06_policy_compliance__High-T-Mid,218,0.7096074242998978
9__06_policy_compliance__Low-N-Beg,86,0.8827178118587684
9__06_policy_compliance__Low-N-End,214,0.7547154712773454
9__06_policy_compliance__Low-N-Mid,178,0.7579518272682244
9__06_policy_compliance__Low-P-Beg,56,0.9888675539403569
9__06_policy_compliance__Low-P-End,132,0.7204158802193029
9__06_policy_compliance__Low-P-Mid,209,0.9797305140908424
9__06_policy_compliance__Low-T-Beg,167,0.8163211565396317
9__06_policy_compliance__Low-T-End,138,0.769142536478479
9__06_policy_compliance__Low-T-Mid,202,0.9713155926498107
9__06_policy_compliance__Medium-N-Beg,165,0.8175201623521176
9__06_policy_compliance__Medium-N-End,117,0.8400861255515097
9__06_policy_compliance__Medium-N-Mid,64,0.9605809147995281
9__06_policy_compliance__Medium-P-Beg,106,0.9264507179945938
9__06_policy_compliance__Medium-P-End,88,0.7679738047928419
9__06_policy_compliance__Medium-P-Mid,238,0.7610487305652387
9__06_policy_compliance__Medium-T-Beg,231,0.9156184721218836
9__06_policy_compliance__Medium-T-End,191,0.8567558365117762
9__06_policy_compliance__Medium-T-Mid,115,0.828562185719119
9__07_expert_legal_med__High-N-Beg,69,0.8324316556283277
9__07_expert_legal_med__High-N-End,61,0.975894228924135
9__07_expert_legal_med__High-N-Mid,173,0.8681095801310175
9__07_expert_legal_med__High-P-Beg,58,0.9005290211173572
9__07_expert_legal_med__High-P-End,152,0.8884045958283674
9__07_expert_legal_med__High-P-Mid,50,0.7515074780092549
9__07_expert_legal_med__High-T-Beg,70,0.9167303607858249
9__07_expert_legal_med__High-T-End,106,0.9427584636026057
9__07_expert_legal_med__High-T-Mid,216,0.955542142057593
9__07_expert_legal_med__Low-N-Beg,177,0.904993031219004
9__07_expert_legal_med__Low-N-End,78,0.8082699736027419
9__07_expert_legal_med__Low-N-Mid,190,0.7630777494335196
9__07_expert_legal_med__Low-P-Beg,134,0.7375448536396486
9__07_expert_legal_med__Low-P-End,199,0.7285227408997144
9__07_expert_legal_med__Low-P-Mid,137,0.9630495771901677
9__07_expert_legal_med__Low-T-Beg,148,0.8633154453012744
9__07_expert_legal_med__Low-T-End,101,0.8444724931409262
9__07_expert_legal_med__Low-T-Mid,236,0.8541080985340868
9__07_expert_legal_med__Medium-N-Beg,107,0.7388084739377635
9__07_expert_legal_med__Medium-N-End,103,0.9777065136181535
9__07_expert_legal_med__Medium-N-Mid,242,0.9677101668335928
9__07_expert_legal_med__Medium-P-Beg,201,0.9680460980953315
9__07_expert_legal_med__Medium-P-End,144,0.7829109671636876
9__07_expert_legal_med__Medium-P-Mid,54,0.7824925456974263
9__07_expert_legal_med__Medium-T-Beg,54,0.7694265261073957
9__07_expert_legal_med__Medium-T-End,197,0.7049923737164558
9__07_expert_legal_med__Medium-T-Mid,183,0.774242481322017
row_0__01_nq_closed_book__Low-N-Beg,67,0.8422804736915955
row_10__01_nq_closed_book__Medium-N-Mid,247,0.8219738841048462
row_11__01_nq_closed_book__Medium-N-End,103,0.7858768367116074
row_12__01_nq_closed_book__Medium-T-Beg,55,0.8019102032332883
row_13__01_nq_closed_book__Medium-T-Mid,110,0.957571219089203
row_1416__04_temporal_recency__Low-N-Beg,65,0.8325916277847574
row_1417__04_temporal_recency__Low-N-Mid,115,0.7054814511309367
row_1418__04_temporal_recency__Low-N-End,141,0.7969486597119448
row_1419__04_temporal_recency__Low-T-Beg,150,0.8824950227312562
row_1420__04_temporal_recency__Low-T-Mid,184,0.9129042571780709
row_1421__04_temporal_recency__Low-T-End,191,0.8623828019886897
row_1422__04_temporal_recency__Low-P-Beg,67,0.7010822277640844
row_1423__04_temporal_recency__Low-P-Mid,221,0.9679293115793428
row_1424__04_temporal_recency__Low-P-End,100,0.906191655096496
row_1425__04_temporal_recency__Medium-N-Beg,65,0.9426843194865754
row_1426__04_temporal_recency__Medium-N-Mid,144,0.9270919452194822
row_1427__04_temporal_recency__Medium-N-End,227,0.8173677219434844
row_1428__04_temporal_recency__Medium-T-Beg,135,0.9292292960586539
row_1429__04_temporal_recency__Medium-T-Mid,230,0.704222129752451
row_1430__04_temporal_recency__Medium-T-End,199,0.7442174084882182
row_1431__04_temporal_recency__Medium-P-Beg,191,0.9628222938041461
row_1432__04_temporal_recency__Medium-P-Mid,88,0.7873666164627251
row_1433__04_temporal_recency__Medium-P-End,202,0.8116479553271839
row_1434__04_temporal_recency__High-N-Beg,229,0.9375495048823562
row_1435__04_temporal_recency__High-N-Mid,205,0.8143169422793586
row_1436__04_temporal_recency__High-N-End,233,0.9158617443385864
row_1437__04_temporal_recency__High-T-Beg,84,0.8059705109985834
row_1438__04_temporal_recency__High-T-Mid,77,0.8951386750419761
row_1439__04_temporal_recency__High-T-End,108,0.7943173218809301
row_1440__04_temporal_recency__High-P-Beg,110,0.827915129268312
row_1441__04_temporal_recency__High-P-Mid,62,0.7709799859150333
row_1442__04_temporal_recency__High-P-End,214,0.899148488217457
row_14__01_nq_closed_book__Medium-T-End,203,0.7202421941254752
row_15__01_nq_closed_book__Medium-P-Beg,89,0.755323429541359
row_16__01_nq_closed_book__Medium-P-Mid,193,0.9846479075021373
row_17__01_nq_closed_book__Medium-P-End,208,0.8294379679208611
row_18__01_nq_closed_book__High-N-Beg,117,0.7637409019033792
row_1954__05_stackmath_numerical__Low-N-Beg,232,0.869812017699617
row_1955__05_stackmath_numerical__Low-N-Mid,226,0.9370155467871388
row_1956__05_stackmath_numerical__Low-N-End,173,0.7369017942692964
row_1957__05_stackmath_numerical__Low-T-Beg,224,0.8518524831654629
row_1958__05_stackmath_numerical__Low-T-Mid,228,0.8465164729244868
row_1959__05_stackmath_numerical__Low-T-End,52,0.7586735257501629
row_1960__05_stackmath_numerical__Low-P-Beg,120,0.9722625409191681
row_1961__05_stackmath_numerical__Low-P-Mid,129,0.8595167182341419
row_1962__05_stackmath_numerical__Low-P-End,65,0.8395881043117399
row_1963__05_stackmath_numerical__Medium-N-Beg,174,0.7983492280191454
row_1964__05_stackmath_numerical__Medium-N-Mid,212,0.7220878749462074
row_1965__05_stackmath_numerical__Medium-N-End,62,0.7324196347254319
row_1966__05_stackmath_numerical__Medium-T-Beg,241,0.8479468686198576
row_1967__05_stackmath_numerical__Medium-T-Mid,139,0.8428578771747163
row_1968__05_stackmath_numerical__Medium-T-End,111,0.8407441603310095
row_1969__05_stackmath_numerical__Medium-P-Beg,218,0.7570147570297503
row_1970__05_stackmath_numerical__Medium-P-Mid,226,0.8467633235163292
row_1971__05_stackmath_numerical__Medium-P-End,207,0.8680458860426703
row_1972__05_stackmath_numerical__High-N-Beg,81,0.9318241098968111
row_1973__05_stackmath_numerical__High-N-Mid,102,0.9147531717241072
row_1974__05_stackmath_numerical__High-N-End,75,0.7653962851166571
row_1975__05_stackmath_numerical__High-T-Beg,205,0.8988298842294296
row_1976__05_stackmath_numerical__High-T-Mid,106,0.8387439243562979
row_1977__05_stackmath_numerical__High-T-End,243,0.9407246129387975
row_1978__05_stackmath_numerical__High-P-Beg,121,0.7191235836016244
row_1979__05_stackmath_numerical__High-P-Mid,237,0.9201843919101217
row_1980__05_stackmath_numerical__High-P-End,118,0.9012059891425567
row_19__01_nq_closed_book__High-N-Mid,129,0.8936291820859668
row_1__01_nq_closed_book__Low-N-Mid,83,0.9588662868448333
row_20__01_nq_closed_book__High-N-End,150,0.958805019329578
row_21__01_nq_closed_book__High-T-Beg,143,0.8712330738481938
row_22__01_nq_closed_book__High-T-Mid,121,0.7907609161412604
row_23__01_nq_closed_book__High-T-End,77,0.9240231413680704
row_2494__06_policy_compliance__Low-N-Beg,196,0.8624744322131002
row_2495__06_policy_compliance__Low-N-Mid,96,0.7286450785306572
row_2496__06_policy_compliance__Low-N-End,152,0.8569024625786212
row_2497__06_policy_compliance__Low-T-Beg,93,0.876552768790734
row_2498__06_policy_compliance__Low-T-Mid,198,0.9251149016117788
row_2499__06_policy_compliance__Low-T-End,242,0.9878238842607062
row_24__01_nq_closed_book__High-P-Beg,170,0.9493910896585159
row_2500__06_policy_compliance__Low-P-Beg,142,0.896683592416402
row_2501__06_policy_compliance__Low-P-Mid,156,0.8252583474593729
row_2502__06_policy_compliance__Low-P-End,140,0.7763426943200029
row_2503__06_policy_compliance__Medium-N-Beg,72,0.9177757497794552
row_2504__06_policy_compliance__Medium-N-Mid,228,0.806311002180754
row_2505__06_policy_compliance__Medium-N-End,78,0.7188746877172735
row_2506__06_policy_compliance__Medium-T-Beg,100,0.8570348356635333
row_2507__06_policy_compliance__Medium-T-Mid,94,0.8894848922797727
row_2508__06_policy_compliance__Medium-T-End,163,0.7671492003871083
row_2509__06_policy_compliance__Medium-P-Beg,216,0.8638535805420444
row_2510__06_policy_compliance__Medium-P-Mid,239,0.8893126548096103
row_2511__06_policy_compliance__Medium-P-End,220,0.8148365292329717
row_2512__06_policy_compliance__High-N-Beg,135,0.8880202429571245
row_2513__06_policy_compliance__High-N-Mid,140,0.7181536642708553
row_2514__06_policy_compliance__High-N-End,147,0.9679174187625976
row_2515__06_policy_compliance__High-T-Beg,59,0.8739724652942668
row_2516__06_policy_compliance__High-T-Mid,169,0.7173105248363734
row_2517__06_policy_compliance__High-T-End,181,0.910353316642818
row_2518__06_policy_compliance__High-P-Beg,72,0.8055718050959557
row_2519__06_policy_compliance__High-P-Mid,208,0.7473087265955822
row_2520__06_policy_compliance__High-P-End,166,0.7833430141586114
row_25__01_nq_closed_book__High-P-Mid,94,0.910649034536082
row_26__01_nq_closed_book__High-P-End,204,0.8998990574741734
row_2__01_nq_closed_book__Low-N-End,72,0.9111433176462633
row_3034__07_expert_legal_med__Low-N-Beg,226,0.7204989900241718
row_3035__07_expert_legal_med__Low-N-Mid,77,0.9192280910401553
row_3036__07_expert_legal_med__Low-N-End,103,0.9754084742469911
row_3037__07_expert_legal_med__Low-T-Beg,236,0.9511021037847761
row_3038__07_expert_legal_med__Low-T-Mid,79,0.8564623854010558
row_3039__07_expert_legal_med__Low-T-End,102,0.9064023979674426
row_3040__07_expert_legal_med__Low-P-Beg,229,0.8787452741436503
row_3041__07_expert_legal_med__Low-P-Mid,80,0.7193291828700853
row_3042__07_expert_legal_med__Low-P-End,60,0.7579510096224671
row_3043__07_expert_legal_med__Medium-N-Beg,224,0.9856502828243774
row_3044__07_expert_legal_med__Medium-N-Mid,139,0.8305570173479029
row_3045__07_expert_legal_med__Medium-N-End,212,0.803993444701319
row_3046__07_expert_legal_med__Medium-T-Beg,90,0.889333599466626
row_3047__07_expert_legal_med__Medium-T-Mid,67,0.7682896005423572
row_3048__07_expert_legal_med__Medium-T-End,98,0.8872841156148956
row_3049__07_expert_legal_med__Medium-P-Beg,237,0.7136133691143333
row_3050__07_expert_legal_med__Medium-P-Mid,241,0.7574663017764168
row_3051__07_expert_legal_med__Medium-P-End,158,0.9041890168726736
row_3052__07_expert_legal_med__High-N-Beg,99,0.9157989564246822
row_3053__07_expert_legal_med__High-N-Mid,219,0.716824770929309
row_3054__07_expert_legal_med__High-N-End,67,0.7952363366344457
row_3055__07_expert_legal_med__High-T-Beg,73,0.7264132612043278
row_3056__07_expert_legal_med__High-T-Mid,143,0.8685406913804712
row_3057__07_expert_legal_med__High-T-End,84,0.9404726961458973
row_3058__07_expert_legal_med__High-P-Beg,54,0.7490790690710035
row_3059__07_expert_legal_med__High-P-Mid,199,0.9259959693673347
row_3060__07_expert_legal_med__High-P-End,242,0.932983195233196
row_336__02_hotpot_citation__Low-N-Beg,110,0.7794957062934736
row_337__02_hotpot_citation__Low-N-Mid,150,0.7310502098014383
row_338__02_hotpot_citation__Low-N-End,148,0.8680517373976997
row_339__02_hotpot_citation__Low-T-Beg,165,0.7815276139758902
row_340__02_hotpot_citation__Low-T-Mid,130,0.8184364061526146
row_341__02_hotpot_citation__Low-T-End,98,0.8785020690325935
row_342__02_hotpot_citation__Low-P-Beg,62,0.7207504027673829
row_343__02_hotpot_citation__Low-P-Mid,208,0.8641357806042208
row_344__02_hotpot_citation__Low-P-End,131,0.8194983047948935
row_345__02_hotpot_citation__Medium-N-Beg,181,0.852341830059436
row_346__02_hotpot_citation__Medium-N-Mid,50,0.7143515350619801
row_347__02_hotpot_citation__Medium-N-End,75,0.729408282041796
row_348__02_hotpot_citation__Medium-T-Beg,188,0.8539984620637575
row_349__02_hotpot_citation__Medium-T-Mid,176,0.7541999245184919
row_350__02_hotpot_citation__Medium-T-End,79,0.8978282975929183
row_351__02_hotpot_citation__Medium-P-Beg,50,0.8377191808797477
row_352__02_hotpot_citation__Medium-P-Mid,212,0.7072853886937871
row_353__02_hotpot_citation__Medium-P-End,87,0.8461600466399793
row_354__02_hotpot_citation__High-N-Beg,186,0.7885066007707081
row_355__02_hotpot_citation__High-N-Mid,72,0.7534199503719134
row_356__02_hotpot_citation__High-N-End,222,0.9675732378919504
row_357__02_hotpot_citation__High-T-Beg,66,0.9375105852579152
row_358__02_hotpot_citation__High-T-Mid,156,0.9823254449470393
row_359__02_hotpot_citation__High-T-End,207,0.7778499185643203
row_360__02_hotpot_citation__High-P-Beg,166,0.802550231714856
row_361__02_hotpot_citation__High-P-Mid,175,0.8800074712740859
row_362__02_hotpot_citation__High-P-End,231,0.9491224032737882
row_3__01_nq_closed_book__Low-T-Beg,215,0.9677837523860515
row_4__01_nq_closed_book__Low-T-Mid,127,0.8373143403355281
row_5__01_nq_closed_book__Low-T-End,81,0.9015696937820911
row_6__01_nq_closed_book__Low-P-Beg,65,0.8095502113216573
row_7__01_nq_closed_book__Low-P-Mid,219,0.7202275605795069
row_876__03_novelhop_multihop__Low-N-Beg,59,0.9580913395964394
row_877__03_novelhop_multihop__Low-N-Mid,202,0.9753957840181269
row_878__03_novelhop_multihop__Low-N-End,210,0.7482126918635208
row_879__03_novelhop_multihop__Low-T-Beg,174,0.9792112819442063
row_880__03_novelhop_multihop__Low-T-Mid,147,0.8911891848751302
row_881__03_novelhop_multihop__Low-T-End,102,0.7384115767869672
row_882__03_novelhop_multihop__Low-P-Beg,205,0.9308176229438686
row_883__03_novelhop_multihop__Low-P-Mid,169,0.8084181165876002
row_884__03_novelhop_multihop__Low-P-End,118,0.9306342600385553
row_885__03_novelhop_multihop__Medium-N-Beg,127,0.724559338900912
row_886__03_novelhop_multihop__Medium-N-Mid,183,0.8285585269473545
row_887__03_novelhop_multihop__Medium-N-End,243,0.9209216995669464
row_888__03_novelhop_multihop__Medium-T-Beg,139,0.9784581844616818
row_889__03_novelhop_multihop__Medium-T-Mid,173,0.8806811633523699
row_890__03_novelhop_multihop__Medium-T-End,157,0.8558165928862091
row_891__03_novelhop_multihop__Medium-P-Beg,89,0.8240186420235072
row_892__03_novelhop_multihop__Medium-P-Mid,248,0.9759445201305272
row_893__03_novelhop_multihop__Medium-P-End,213,0.7826416675091016
row_894__03_novelhop_multihop__High-N-Beg,235,0.805732685052654
row_895__03_novelhop_multihop__High-N-Mid,155,0.854976363707768
row_896__03_novelhop_multihop__High-N-End,62,0.8498615852397956
row_897__03_novelhop_multihop__High-T-Beg,75,0.7533283510958259
row_898__03_novelhop_multihop__High-T-Mid,213,0.9849101420585693
